learner,fraction_targeted,cumulative_uplift
R-Learner,46685.0,1070.6176236338963
R-Learner,46887.0,1079.4090649992152
R-Learner,47010.0,1083.145394203978
R-Learner,47150.0,1081.7540015230495
R-Learner,47257.0,1090.7332176908942
R-Learner,47355.0,1094.388404542692
R-Learner,47468.0,1092.4193354060517
R-Learner,47563.0,1098.46683024754
R-Learner,47694.0,1101.0625110438425
R-Learner,47819.0,1099.568089011631
R-Learner,47921.0,1102.2365569659626
R-Learner,48055.0,1105.8381618049684
R-Learner,48234.0,1107.8880925352455
R-Learner,48388.0,1109.2217850424026
R-Learner,48487.0,1113.3203411316106
R-Learner,48630.0,1115.8150956769066
R-Learner,48743.0,1119.3412816385946
R-Learner,48852.0,1116.2633236901388
R-Learner,48989.0,1103.2654613504767
R-Learner,49088.0,1110.1853882671808
R-Learner,49190.0,1118.7432860969504
R-Learner,49379.0,1120.1436667107862
R-Learner,49509.0,1118.9103050624317
R-Learner,49656.0,1121.0554460196165
R-Learner,49754.0,1118.844309906115
R-Learner,49906.0,1123.074272514136
R-Learner,50021.0,1125.543843620024
R-Learner,50167.0,1116.8151515288232
R-Learner,50335.0,1128.8327233732462
R-Learner,50626.0,1145.5701206831118
R-Learner,50766.0,1140.323173705403
R-Learner,50888.0,1141.938175542081
R-Learner,51052.0,1142.8337216584266
R-Learner,51243.0,1136.299812157169
R-Learner,51372.0,1135.0200422615285
R-Learner,51489.0,1136.6302640838946
R-Learner,51624.0,1141.690196810315
R-Learner,51745.0,1144.525540925007
R-Learner,51880.0,1144.963369456052
R-Learner,52004.0,1149.4050096902977
R-Learner,52180.0,1154.6785158230032
R-Learner,52392.0,1145.6747390269595
R-Learner,52639.0,1134.884016698482
R-Learner,52808.0,1134.2688151198458
R-Learner,53013.0,1144.6875346582945
R-Learner,53244.0,1154.8778382504763
R-Learner,53404.0,1155.6746480343493
R-Learner,53556.0,1152.512341552049
R-Learner,53658.0,1157.7144556299795
R-Learner,53792.0,1151.557338510623
R-Learner,54032.0,1156.6320867656373
R-Learner,54167.0,1155.8605872477187
R-Learner,54407.0,1139.7289386693442
R-Learner,54513.0,1139.846415409252
R-Learner,54745.0,1144.6456750526488
R-Learner,54941.0,1158.6808209717174
R-Learner,55092.0,1163.8632748837565
R-Learner,55210.0,1168.3799251884604
R-Learner,55333.0,1177.668406550337
R-Learner,55488.0,1183.4898692897389
R-Learner,55600.0,1185.2680109346827
R-Learner,55762.0,1184.284329619285
R-Learner,55952.0,1181.2569640633758
R-Learner,56102.0,1184.0358997198591
R-Learner,56273.0,1186.2387958404422
R-Learner,56391.0,1188.956226787666
R-Learner,56547.0,1195.8347178839958
R-Learner,56793.0,1206.0497383228223
R-Learner,56928.0,1197.1822063484174
R-Learner,57098.0,1195.9968116728687
R-Learner,57245.0,1186.9116378087713
R-Learner,57568.0,1184.812647507012
R-Learner,57718.0,1189.7699951491657
R-Learner,57893.0,1195.854410862475
R-Learner,58043.0,1200.192023444975
R-Learner,58285.0,1208.1060653534887
R-Learner,58403.0,1207.2132436565105
R-Learner,58536.0,1207.525738392737
R-Learner,58719.0,1210.1453545197992
R-Learner,58843.0,1211.3610694453732
R-Learner,59017.0,1214.174799374094
R-Learner,59133.0,1218.393757904281
R-Learner,59323.0,1219.3319131743538
R-Learner,59534.0,1222.7197055408417
R-Learner,59677.0,1227.2315684989949
R-Learner,59849.0,1234.0599843787536
R-Learner,59999.0,1236.6989994557512
R-Learner,60221.0,1236.8556584570038
R-Learner,60546.0,1232.4290050342174
R-Learner,60744.0,1228.430939267114
R-Learner,60933.0,1229.9658741442895
R-Learner,61083.0,1233.2546734449434
R-Learner,61201.0,1237.755757021742
R-Learner,61361.0,1238.4904308429914
R-Learner,61521.0,1238.594940883126
R-Learner,61784.0,1244.5436050247822
R-Learner,61958.0,1252.908197360838
R-Learner,62092.0,1255.1003186878709
R-Learner,62454.0,1259.4591011080076
R-Learner,62724.0,1264.819095742637
R-Learner,62941.0,1266.0630263076048
R-Learner,63113.0,1271.833286103842
R-Learner,63279.0,1273.342402564964
R-Learner,63397.0,1266.600178122172
R-Learner,63568.0,1266.083369757321
R-Learner,63855.0,1274.2626185234003
R-Learner,64114.0,1269.7900349380827
R-Learner,64300.0,1277.9394012929536
R-Learner,64472.0,1280.2229139356089
R-Learner,64751.0,1283.2686738590007
R-Learner,64940.0,1287.172059179239
R-Learner,65208.0,1297.290129588295
R-Learner,65562.0,1289.4651396032327
R-Learner,65695.0,1290.0440795545655
R-Learner,65857.0,1298.7108663666731
R-Learner,66060.0,1307.8220512772082
R-Learner,66290.0,1309.808086614833
R-Learner,66494.0,1316.6320159930372
R-Learner,67065.0,1331.1760208731832
R-Learner,67360.0,1336.4059054099653
R-Learner,67598.0,1334.6385055409614
R-Learner,67746.0,1336.3051997766438
R-Learner,67938.0,1343.7785168359962
R-Learner,68185.0,1348.3490258193606
R-Learner,68452.0,1346.5191298098496
R-Learner,68601.0,1338.7174160897775
R-Learner,68796.0,1344.9269864695514
R-Learner,68962.0,1342.905827944871
R-Learner,69276.0,1352.6832191868016
R-Learner,69459.0,1352.4644264470069
R-Learner,69699.0,1358.7268180112198
R-Learner,70015.0,1365.4252321257716
R-Learner,70342.0,1366.887467908292
R-Learner,70560.0,1376.6778931927884
R-Learner,71147.0,1396.8198724982983
R-Learner,71363.0,1385.7794043940764
R-Learner,71866.0,1394.0750435239493
R-Learner,72101.0,1387.1272099167893
R-Learner,72566.0,1387.5056211175315
R-Learner,72859.0,1393.4229774247117
R-Learner,73109.0,1395.8857801216534
R-Learner,73386.0,1391.8766416388437
R-Learner,73634.0,1390.7750539400029
R-Learner,74009.0,1392.74711082483
R-Learner,74203.0,1389.860260283153
R-Learner,74532.0,1393.452329683866
R-Learner,75013.0,1402.0438993293542
R-Learner,75331.0,1390.0027742448326
R-Learner,75689.0,1388.3580686336272
R-Learner,75855.0,1391.9372175374756
R-Learner,76397.0,1403.7307093685818
R-Learner,76639.0,1410.7874864322455
R-Learner,76806.0,1403.5832492239906
R-Learner,76939.0,1404.8534768333543
R-Learner,77111.0,1406.7774148063531
R-Learner,77435.0,1380.4755698742993
R-Learner,77683.0,1366.62245090314
R-Learner,78066.0,1372.2959995656922
R-Learner,78370.0,1373.856792969721
R-Learner,78596.0,1371.79935093302
R-Learner,78889.0,1374.8528874908995
R-Learner,79088.0,1370.731367064216
R-Learner,79283.0,1368.172646707328
R-Learner,79827.0,1367.6682569239836
R-Learner,80062.0,1371.1976895341709
R-Learner,80303.0,1374.0387756164212
R-Learner,80519.0,1370.4941993927964
R-Learner,80779.0,1378.963958317573
R-Learner,81286.0,1375.7898669771987
R-Learner,81611.0,1372.8439091481991
R-Learner,81974.0,1370.3185170105487
R-Learner,82288.0,1372.1810751815726
R-Learner,82584.0,1376.972712407278
R-Learner,83149.0,1388.9440878186572
R-Learner,83416.0,1394.3303210065394
R-Learner,83638.0,1397.7292950003728
R-Learner,84080.0,1398.5911704671694
R-Learner,84552.0,1399.63607999919
R-Learner,85010.0,1401.0646069384402
R-Learner,85338.0,1396.7409094971383
R-Learner,85540.0,1399.0449783158956
R-Learner,85746.0,1387.324072343406
R-Learner,86204.0,1381.8983056937718
R-Learner,86468.0,1382.3982616010655
R-Learner,86675.0,1381.9004063516943
R-Learner,86871.0,1384.3598561579347
R-Learner,87134.0,1382.4286388747053
R-Learner,87413.0,1383.685316914906
R-Learner,87830.0,1382.5476113870654
R-Learner,88083.0,1376.6080869106254
R-Learner,88421.0,1368.4543556813887
R-Learner,88646.0,1371.3216564907991
R-Learner,88925.0,1381.316701275791
R-Learner,89188.0,1384.4545437161453
R-Learner,89799.0,1384.3272736145727
R-Learner,90071.0,1385.4012225227527
R-Learner,90593.0,1392.31636630129
R-Learner,91035.0,1385.717883993185
R-Learner,91386.0,1382.468672869371
R-Learner,91709.0,1382.6043201331988
R-Learner,93110.0,1392.173447048198
R-Learner,93331.0,1393.1938605919386
R-Learner,94306.0,1408.7682434676751
R-Learner,94614.0,1411.4391117648747
R-Learner,94906.0,1412.2762585035669
R-Learner,95295.0,1401.3253340372405
R-Learner,96577.0,1445.357403864646
R-Learner,97209.0,1454.051480903353
R-Learner,97523.0,1455.6544731530612
R-Learner,97729.0,1450.5998955375649
R-Learner,98248.0,1457.6160661785796
R-Learner,98483.0,1457.9426010974043
R-Learner,99061.0,1467.2494557099817
R-Learner,99396.0,1466.311574247933
R-Learner,99945.0,1474.2472543466963
R-Learner,100306.0,1470.4789401208086
R-Learner,100637.0,1475.9155974786845
R-Learner,100874.0,1478.7608491201274
R-Learner,101494.0,1480.67812003764
R-Learner,101945.0,1486.4396306326782
R-Learner,102372.0,1488.7568788468034
R-Learner,102581.0,1490.3453361183929
R-Learner,102956.0,1494.8766411927163
R-Learner,103193.0,1486.735522251764
R-Learner,103622.0,1487.1248073477714
R-Learner,104192.0,1485.318067632004
R-Learner,104755.0,1494.2949264366216
R-Learner,105029.0,1498.0141444370736
R-Learner,105774.0,1506.8701383073685
R-Learner,106054.0,1504.885056773555
R-Learner,106637.0,1507.4135333133834
R-Learner,106975.0,1514.1152590713957
R-Learner,107589.0,1500.065558890845
R-Learner,107952.0,1492.387535392675
R-Learner,108247.0,1492.7761494323413
R-Learner,108850.0,1509.3403412703674
R-Learner,109300.0,1516.964770889519
R-Learner,109595.0,1516.215183549535
R-Learner,110043.0,1518.65095798385
R-Learner,110346.0,1518.6834885010735
R-Learner,110531.0,1519.1720081802357
R-Learner,111303.0,1533.0515554481651
R-Learner,112000.0,1517.9100704222487
R-Learner,112682.0,1520.6617175352426
R-Learner,113438.0,1529.433717521102
R-Learner,113883.0,1523.8751741512158
R-Learner,114286.0,1529.8741110064225
R-Learner,114998.0,1538.0677380889326
R-Learner,115498.0,1544.5745508097234
R-Learner,116447.0,1564.8074087221496
R-Learner,116865.0,1572.227360681114
R-Learner,117447.0,1573.4444897651674
R-Learner,117695.0,1578.540226781615
R-Learner,118079.0,1583.689717616351
R-Learner,118323.0,1582.4363717187125
R-Learner,118788.0,1585.480512802688
R-Learner,119473.0,1592.4071855292618
R-Learner,119691.0,1597.8659446609213
R-Learner,120004.0,1601.5923047308204
R-Learner,120360.0,1613.752281774489
R-Learner,120801.0,1618.6541782424338
R-Learner,121459.0,1617.1661100544725
R-Learner,122345.0,1622.7128838003223
R-Learner,123061.0,1629.7436758568454
R-Learner,123553.0,1626.8877528719
R-Learner,124374.0,1628.752997540986
R-Learner,124688.0,1630.32816784917
R-Learner,125075.0,1628.404438163256
R-Learner,125471.0,1626.0973188183982
R-Learner,125994.0,1630.8322823026483
R-Learner,126521.0,1623.8498007160256
R-Learner,126869.0,1633.344287258777
R-Learner,127756.0,1644.7948206449114
R-Learner,128431.0,1649.3349188098484
R-Learner,128806.0,1657.9497917878184
R-Learner,129243.0,1661.3504262165434
R-Learner,131084.0,1689.3597439953958
R-Learner,132361.0,1696.8677926978069
R-Learner,133100.0,1715.735503374632
R-Learner,134035.0,1714.3830791593723
R-Learner,134518.0,1713.1003070630345
R-Learner,134821.0,1716.8953073092066
R-Learner,135128.0,1724.8052415554514
R-Learner,135600.0,1729.9321458737843
R-Learner,135936.0,1731.6654483893462
R-Learner,136536.0,1727.3649234425684
R-Learner,136914.0,1731.2560464784613
R-Learner,137246.0,1729.2322832133486
R-Learner,138090.0,1719.8682923371578
R-Learner,138662.0,1729.137084617488
R-Learner,139398.0,1730.7942753058107
R-Learner,139955.0,1738.9382408264016
R-Learner,140441.0,1736.7714157098549
R-Learner,140866.0,1742.394176955813
R-Learner,141903.0,1743.3956666608335
R-Learner,142483.0,1746.246754540431
R-Learner,143078.0,1742.3489743966722
R-Learner,144416.0,1736.1306942323472
R-Learner,145097.0,1728.41119354745
R-Learner,145654.0,1728.336552285506
R-Learner,146604.0,1725.7006521107148
R-Learner,146975.0,1732.7204433500551
R-Learner,147291.0,1734.335307404077
R-Learner,148526.0,1737.2519056632138
R-Learner,148790.0,1737.9431882250185
R-Learner,149943.0,1743.1194888490822
R-Learner,150426.0,1741.9169947048235
R-Learner,151628.0,1752.252532404141
R-Learner,151972.0,1742.0727802879344
R-Learner,152592.0,1740.6406895079665
R-Learner,153203.0,1733.367844912544
R-Learner,154170.0,1733.9215260708493
R-Learner,154532.0,1739.2136382652484
R-Learner,154819.0,1742.1710485284405
R-Learner,155378.0,1750.433767564752
R-Learner,156335.0,1759.5865964613222
R-Learner,156809.0,1762.761785189206
R-Learner,157784.0,1768.5334060542752
R-Learner,158327.0,1773.022902717221
R-Learner,158791.0,1771.1552526918117
R-Learner,159207.0,1766.3047990980738
R-Learner,159740.0,1764.025352471406
R-Learner,160496.0,1758.7043751235758
R-Learner,161148.0,1775.2650707533553
R-Learner,161925.0,1770.009785342459
R-Learner,162653.0,1777.6424313729676
R-Learner,163051.0,1779.9189204148354
R-Learner,164024.0,1778.645922772253
R-Learner,165097.0,1790.858445619101
R-Learner,165522.0,1781.4655572527477
R-Learner,166120.0,1782.6422849748724
R-Learner,167847.0,1787.6034567765964
R-Learner,168409.0,1798.4671345673476
R-Learner,168946.0,1801.538876434467
R-Learner,169448.0,1802.9496331043204
R-Learner,170527.0,1804.6123272094592
R-Learner,171273.0,1797.6768942007404
R-Learner,171612.0,1800.3789184087996
R-Learner,172203.0,1803.325307382126
R-Learner,173405.0,1799.7451254430282
R-Learner,174277.0,1806.439407817049
R-Learner,174910.0,1808.6188622161565
R-Learner,175580.0,1812.89423887508
R-Learner,176265.0,1814.5421411001469
R-Learner,176831.0,1824.034886789568
R-Learner,177304.0,1825.336389246077
R-Learner,177963.0,1834.0313350746123
R-Learner,178740.0,1819.564457195044
R-Learner,179272.0,1826.0983784957116
R-Learner,180178.0,1834.832803422218
R-Learner,180989.0,1842.6013009623143
R-Learner,181727.0,1847.7778491133577
R-Learner,182638.0,1855.897367832314
R-Learner,184116.0,1852.8659086413377
R-Learner,185269.0,1859.0464589748376
R-Learner,185999.0,1864.6325583818011
R-Learner,186783.0,1868.758938543118
R-Learner,187933.0,1864.577708996119
R-Learner,189971.0,1861.5378421879689
R-Learner,190631.0,1865.705373364091
R-Learner,191006.0,1868.8528144618715
R-Learner,191992.0,1864.9818578053032
R-Learner,192543.0,1867.3886472424565
R-Learner,192996.0,1867.4787990930104
R-Learner,195490.0,1886.07505683248
R-Learner,197120.0,1891.5833872212197
R-Learner,198783.0,1895.64468021784
R-Learner,199256.0,1897.3886687962265
R-Learner,201111.0,1911.6458075884832
R-Learner,203001.0,1919.0849225730371
R-Learner,204181.0,1924.421704025977
R-Learner,205389.0,1923.4813405633145
R-Learner,207095.0,1931.0143303789655
R-Learner,209291.0,1945.4862446236273
R-Learner,211101.0,1955.684067702526
R-Learner,211466.0,1959.4902703946807
R-Learner,212306.0,1964.6490073916937
R-Learner,213028.0,1959.980570735741
R-Learner,215838.0,1937.6788359461016
R-Learner,222260.0,1959.707154212054
R-Learner,222944.0,1957.7420988517677
R-Learner,225063.0,1962.417793216755
R-Learner,225392.0,1963.8059298940664
R-Learner,226324.0,1970.417185326508
R-Learner,228075.0,1959.7590980983953
R-Learner,230432.0,1972.824194243702
R-Learner,231240.0,1975.7669249613605
R-Learner,232756.0,1981.1240324714972
R-Learner,236072.0,2001.027570214772
R-Learner,236978.0,2001.06350580772
R-Learner,239908.0,2008.5272601427923
R-Learner,243406.0,2024.7615974913144
R-Learner,245257.0,2034.0242718186084
R-Learner,247215.0,2046.658127344769
R-Learner,249605.0,2060.7308718833565
R-Learner,253167.0,2068.0206611643416
R-Learner,254118.0,2071.8450314363135
R-Learner,260863.0,2098.74138414302
R-Learner,261647.0,2100.99962487484
R-Learner,265943.0,2112.655135825181
R-Learner,267115.0,2120.768220483478
R-Learner,271042.0,2138.0825663049136
R-Learner,274228.0,2158.9095664463425
R-Learner,276127.0,2164.9062275759543
R-Learner,278552.0,2172.818729543855
R-Learner,281080.0,2188.1578268975927
R-Learner,282296.0,2191.894829335926
R-Learner,317143.0,2269.22477397296
R-Learner,323459.0,2288.7679483927536
R-Learner,328504.0,2303.0986773091263
R-Learner,330032.0,2308.2874039041144
R-Learner,332374.0,2308.8676682884347
R-Learner,379880.0,2372.952067629017
R-Learner,393760.0,2419.646347996649
R-Learner,397688.0,2427.6133514980875
R-Learner,405578.0,2431.408147120723
R-Learner,411210.0,2438.5634242703
R-Learner,417848.0,2449.281556935685
R-Learner,428072.0,2444.966897562998
R-Learner,435763.0,2436.52624064364
R-Learner,460314.0,2482.474335401908
R-Learner,467735.0,2502.271831388826
R-Learner,502304.0,2558.1911154381405
R-Learner,564688.0,2627.277753101461
R-Learner,595305.0,2643.554184983376
R-Learner,622692.0,2667.148494363201
R-Learner,648450.0,2664.811466166636
R-Learner,843690.0,2735.350744493798
R-Learner,1261233.0,2924.6425242708037
R-Learner,2792599.0,3127.861361540679
R-Learner,2793457.0,3127.1135428087377
R-Learner,2793691.0,3117.324034817158
R-Learner,2793789.0,3120.7787509404684
R-Learner,2794194.0,3120.077957054051
R-Learner,2794277.0,3120.4152526146568
R-Learner,2794360.0,3118.4951543330667
R-Learner,2794498.0,3120.836934432864
R-Learner,2794580.0,3130.1960784313733
R-Learner,2794657.0,3122.704340950871
R-Learner,2794737.0,3124.288922303705
R-Learner,2794808.0,3119.6046319859247
R-Learner,2794878.0,3118.0279511986355
R-Learner,2794950.0,3114.0773282409223
R-Learner,2795016.0,3114.4064686868687
R-Learner,2795080.0,3128.514388939869
R-Learner,2795144.0,3137.148155693235
R-Learner,2795210.0,3140.319203006992
R-Learner,2795274.0,3154.83539155254
R-Learner,2795338.0,3160.315660767048
R-Learner,2795403.0,3166.9535875684637
R-Learner,2795468.0,3172.447618694115
R-Learner,2795534.0,3162.661233827705
R-Learner,2795599.0,3176.423601144438
R-Learner,2795663.0,3145.5492067377527
R-Learner,2795727.0,3142.368802288554
R-Learner,2795791.0,3146.3139238691024
R-Learner,2795855.0,3152.595354341171
R-Learner,2795919.0,3174.904497913701
Random,0.0,0.0
Random,2795919.0,3174.904497913701
